id,first_name,last_name,birth_date,street,zip_code,city,phone_number,mobile_number,email,news_letter,lng,lat
1095,Nicole,Pfister,25.8.1949,Ringelnatzstr. 23,44532,Lnen,+49230619601316,+491787678909,nicole.pfister@mail.xyz,,INVALID_LOCATION,INVALID_LOCATION
1096,Leonard,Seibold,16.3.1984,Gustav-Tweer-Weg 108,32429,Minden,+4957142385706,+491583848691,l.seibold@mail.xyz,,8.8427586,52.275536
1097,Janne,Meilen,28.11.1977,Liboristr. 180a,85395,Wolfersdorf,+49816729010329,+491526781488,janne.meilen@mail.xyz,,11.7087465,48.47887799999999
1098,Sam,R_ssler,4.9.1927,Sternstr. 94,71065,Sindelfingen,+4970318335591,+491686452375,sam.roessler@mail.xyz,,9.0522388,48.71082260000001
1099,Emilia,Haynes,4.4.1921,Offenbergstr. 23,56288,Bell,+49676271272179,+491727869877,e.haynes@mail.xyz,,7.4157596,50.0617837
1100,Tore,Sauer,24.11.1971,Kurneystr. 166,76461,Muggensturm,+49722288284880,+491712022617,tore.sauer@mail.xyz,,8.2767765,48.8696412
1101,Elke,Barnes,2.2.1979,Wormser Str. 29,76547,Sinzheim,+49722119034261,+491676891602,e.barnes@mail.xyz,,8.168840600000001,48.7623864
1102,Hans,Kirchner,25.1.1941,Liboristr. 162,57632,Flammersfeld,+49268556400576,+491603075759,h.kirchner@mail.xyz,,7.5276371,50.6474944
1103,Ina,Taubert,12.4.1954,Am Pulverschuppen 87,10559,Berlin,+493035105306,+491737621348,i.taubert@mail.xyz,,13.3483383,52.5319081
1104,Manfred,Bruch,18.10.1974,Steinkamp 10,25821,Struckum,+49467138544068,+491612238139,m.bruch@mail.xyz,,8.9948185,54.58748509999999
1105,Isabel,Wacker,24.10.1951,Sentmaringer Weg 96,54578,Walsdorf,+49659325162224,+491577367107,isabel.wacker@mail.xyz,,6.710325399999999,50.2781521
1106,Luca,Lohse,8.7.1937,Frauenstr. 129,76337,Waldbronn,+49724345397966,+491659095172,luca.lohse@mail.xyz,,8.4725874,48.9277695
1107,Lina,Schreiber,11.5.1941,Dingb_ngerweg 145,94267,Prackenbach,+499942346564,+491764440530,lina.schreiber@mail.xyz,,12.8262189,49.0951985
1108,Holger,Walters,21.10.1969,Speestr. - 161,89434,Blindheim,+49907455354469,+491753540826,h.walters@mail.xyz,,10.61978,48.6318598
1109,Liam,R_sner,12.7.1939,Berrischstr. 91,54611,Scheid,+49659720262124,+491775091258,l.roesner@mail.xyz,,6.4210091,50.35927119999999
1110,Claudia,Hauck,8.7.1985,Beuelsweg 164,48346,Ostbevern,+49253283137301,+491752052187,c.hauck@mail.xyz,,7.8421105,52.0392702
1111,Ben,Lohmeier,9.1.1927,Goebenstr. 100,96167,K_nigsfeld,+49920730893590,+491552542594,ben.lohmeier@mail.xyz,,INVALID_LOCATION,INVALID_LOCATION
1112,Klaus,Obermann,12.10.1973,W_rthstr. 181,98693,Martinroda,+49367799617360,+491717393534,k.obermann@mail.xyz,,10.8890443,50.7232874
1113,Dario,Neuber,22.3.1936,Am Oedingteich 147a,93444,Bad K_tzting,+49994174657805,+491685670858,d.neuber@mail.xyz,,-120.4588059,35.0443612
1114,Lucia,Pena,18.5.1940,Angelstr. 3,79098,Freiburg,+4976127829529,+491782264235,l.pena@mail.xyz,,7.663130400000001,47.9811723
1115,Giulia,Weck,1.2.1932,Oscar-Wilde-Str. 17,6408,Gr_na,+49347152954289,+491692514569,g.weck@mail.xyz,,INVALID_LOCATION,INVALID_LOCATION
1116,Mike,Sieber,8.3.1972,Parkallee 147,87538,Fischen,+49832683538918,+491761554563,mike.sieber@mail.xyz,,16.407948,47.9604961
1117,Monica,Edelmann,18.3.1971,Soetenkamp 162,49751,Werpeloh,+49595299729262,+491534215603,monica.edelmann@mail.xyz,,7.509694199999999,52.8718779
1118,Ian,Schwaiger,27.3.1996,Hfferstr. 162,24145,Kiel,+4943175197632,+491762060655,i.schwaiger@mail.xyz,,10.1501975,54.2850224
1119,Jamie,Pausch,27.9.1997,Wollinstr. 68,49143,Bissendorf,+49540263632467,+491538447290,j.pausch@mail.xyz,,8.1702838,52.2377707
1120,Irmgard,Ranft,8.7.1985,H_lkenbusch 61,36396,Steinau an der Strae,+49666365362256,+491686055510,irmgard.ranft@mail.xyz,,INVALID_LOCATION,INVALID_LOCATION
1121,Til,James,24.3.1928,Zur Wiese 67,55487,Sohren,+49676394930820,+491514400594,til.james@mail.xyz,,7.308822200000001,49.9323938
1122,Sara,Coleman,14.10.1935,Rincklakeweg 140,74255,Roigheim,+49629837591669,+491556107819,sara.coleman@mail.xyz,,9.3427432,49.3642288
1123,Leoni,Drescher,17.1.1926,Christinastr. 6,86923,Finning,+49880651911332,+491551661441,l.drescher@mail.xyz,,11.0121163,48.020805
1124,Phil,Steinmetz,15.10.1939,Flakuhl 100,80809,Mnchen,+498939719028,+491598373541,phil.steinmetz@mail.xyz,,-105.0557415,38.8152562
1125,Steven,Brandl,28.4.1957,Von-der-Tinnen-Str. 59,45403,Mlheim an der Ruhr,+4920867751039,+491533002869,steven.brandl@mail.xyz,,-84.14878999999999,39.7672403
1126,Magdalena,Temme,9.4.1923,Angelmodder Weg 199,25746,Ostrohe,+4948164117356,+491582767478,m.temme@mail.xyz,,9.1248044,54.2191775
1127,Ferdinand,Dudek,19.2.1924,Am Nubbenberg 24,6667,Markwerben,+4934434713156,+491693575606,ferdinand.dudek@mail.xyz,,INVALID_LOCATION,INVALID_LOCATION
1128,Nadin,Manz,6.4.1989,Arnheimweg 87,65835,Liederbach am Taunus,+496996083008,+491775672459,n.manz@mail.xyz,,8.484905399999999,50.1275302
1129,Eric,Breunig,28.12.1989,Kirchstr. 2,95460,Bad Berneck,+49927384944512,+491651551831,e.breunig@mail.xyz,,11.6939755,50.025529
1130,Klaas,Brodbeck,19.6.1974,Albachtener Str. 42,23881,Breitenfelde,+49454210337406,+491712720094,klaas.brodbeck@mail.xyz,,10.6332452,53.60618239999999
1131,Alicia,Cramer,21.5.1973,Hindenburgplatz 144,65558,Holzheim,+49643299478997,+491779969094,alicia.cramer@mail.xyz,,6.6667587,51.1602101
1132,Zo_,Henze,18.4.1995,Am Dornbusch 69,55546,Neu-Bamberg,+4967179896797,+491738647586,z.henze@mail.xyz,,7.9242271,49.7989521
1133,Lyn,Hinzmann,19.10.1947,Ostlandstr. 152,97618,Wlfershausen an der Saale,+49976278663650,+491616689232,lyn.hinzmann@mail.xyz,,INVALID_LOCATION,INVALID_LOCATION
1134,Rasmus,Sandoval,3.2.1976,Florentine-Eichler-Str. 99,84030,Landshut,+4987199306576,+491702911688,r.sandoval@mail.xyz,,12.1275584,48.5929078
1135,Chantale,Buss,16.5.1926,Kr_ver Str. 94,23820,Pronstorf,+49455338923987,+491706483308,chantale.buss@mail.xyz,,10.4695196,53.9572657
1136,Isabel,Harper,6.9.1979,Langestr. 130,98693,Martinroda,+49367753921081,+491699030941,isabel.harper@mail.xyz,,10.0927291,50.8357797
1137,Monica,Perez,2.7.1976,Marktstr. 42,29365,Sprakensehl,+49583762895544,+491623419240,m.perez@mail.xyz,,10.4891642,52.7659232
1138,J_rg,Wall,5.11.1970,Werseblick 179,66871,Albessen,+49638493505162,+491683620640,j.wall@mail.xyz,,7.332179500000001,49.5172992
1139,Louise,Wild,10.11.1957,Kurze Str. 102,29590,R_tzlingen,+49580474925464,+491716106186,louise.wild@mail.xyz,,-79.84087869999999,33.5455816
1140,Lucie,Seger,28.8.1989,Heinrichstr. 53,93346,Ihrlerstein,+49944135040774,+491518569935,l.seger@mail.xyz,,11.8668228,48.9345588
1141,Waltraut,Seibert,19.9.1998,Landoisstr. 126,78586,Deilingen,+49742660104653,+491734794733,waltraut.seibert@mail.xyz,,8.7852283,48.1742207
1142,Ilse,French,13.4.1997,Im Draum 44,79805,Eggingen,+4977467389977,+491705304103,ilse.french@mail.xyz,,8.393098,47.6979742
1143,Margarete,Freitag,23.2.1999,Buldernweg 174,74564,Auhof,+49795127940637,+491754493717,m.freitag@mail.xyz,,INVALID_LOCATION,INVALID_LOCATION
1144,Lieselotte,Burke,6.11.1953,Eulenbergstr. 191,66539,Neunkirchen,+4968212107086,+491639988607,l.burke@mail.xyz,,7.215658099999999,49.3131131
1145,Sofia,Siegler,14.3.1947,Dreizehnerstr. 162,97647,Hausen,+49977816227717,+491639369429,s.siegler@mail.xyz,,10.1267789,50.5059759
1146,Markus,Kluge,11.7.1989,Weienburgstr. 168,55278,Uelversheim,+49624919337082,+491658108679,m.kluge@mail.xyz,,8.287929,49.80952019999999
1147,Christine,Robinson,10.1.1953,Oscar-Wilde-Str. 109,66740,Saarlouis,+49683178373263,+491517200522,christine.robinson@mail.xyz,,6.752286499999999,49.3134606
1148,Collin,Sedlmeier,16.6.1942,Maximilianstr. 70,86473,Ziemetshausen,+49828489586771,+491537246538,collin.sedlmeier@mail.xyz,,10.5828864,48.34993180000001
1149,Richard,Wst,13.2.1995,Dingb_ngerweg 176,49163,Bohmte,+49547138499803,+491686305187,richard.wuest@mail.xyz,,8.3159899,52.3659727
1150,Maren,Hirsch,26.6.1931,Heisstr. 153,95119,Naila,+49928264522228,+491639606174,m.hirsch@mail.xyz,,11.7021823,50.3294246
1151,Larissa,Banks,15.4.1945,Soester Str. 106,60314,Frankfurt am Main,+496964796209,+491525428221,larissa.banks@mail.xyz,,8.7174304,50.1113253
1152,Jennifer,Herkules,11.11.1926,Sporckweg 52,21441,Garstedt,+4941732089083,+491774063435,jennifer.herkules@mail.xyz,,10.2149651,53.2713394
1153,Luca,Schaarschmidt,6.11.1947,Kirchstr. 22,73066,Uhingen,+49716146924134,+491748265839,luca.schaarschmidt@mail.xyz,,9.587864,48.70422629999999
1154,Axel,Wehrle,23.10.1925,Uhuweg 10,30625,Hannover,+495113866060,+491645906171,axel.wehrle@mail.xyz,,9.8026933,52.3763832
1155,Lisa,Kellner,3.4.1964,Hogenbergstr. 148,23936,B_rzow,+49388160268100,+491518154200,l.kellner@mail.xyz,,-78.4524591,37.5169001
1156,Justin,May,14.1.1996,Friedrich-Ebert-Str. 121,4808,Thallwitz,+49342560409400,+491555204580,j.may@mail.xyz,,12.7420679,51.378571
1157,Walther,Kemper,10.12.1963,Ostlandstr. 130a,54649,Mauel,+4965506095114,+491674325223,w.kemper@mail.xyz,,6.392413599999999,50.0739319
1158,Amy,Pech,27.4.1928,Holunderweg 88,96277,Schneckenlohe,+49926622223228,+491783985042,a.pech@mail.xyz,,11.1968973,50.2089598
1159,Nic,Vatter,19.11.1943,An Lyskirchen 68,16230,Breydin,+4933371616946,+491623584599,n.vatter@mail.xyz,,13.8371041,52.7736972
1160,Joelle,Erhard,5.5.1966,Mondstr. 2,19205,R_gnitz,+4938864370123,+491552529584,joelle.erhard@mail.xyz,,INVALID_LOCATION,INVALID_LOCATION
1161,Hannes,Witt,28.10.1974,Kanalstr. 117,63864,Glattbach,+49602144849031,+491537963584,h.witt@mail.xyz,,9.1472607,50.0061859
1162,Miriam,Frenzel,27.12.1921,Am Grauen Stein 196,80933,Mnchen,+498917382903,+491742806261,m.frenzel@mail.xyz,,-104.8112722,38.8729095
1163,Kian,Hentschel,22.1.1933,J_gerstr. A 90a,55118,Mainz am Rhein,+49613159469867,+491678899202,kian.hentschel@mail.xyz,,-93.1027146,44.8973189
1164,Oscar,Francis,1.7.1994,Max-Winkelmann-Str. 160,47495,Rheinberg,+4928437510959,+491632204252,o.francis@mail.xyz,,6.5899097,51.5460798
1165,Alex,Heck,9.2.1952,Sporckweg 83,65439,Fl_rsheim am Main,+49614599976435,+491762025111,alex.heck@mail.xyz,,-91.0873551,37.6655978
1166,Helmut,Ruf,25.6.1985,Wollinstr. 125,66583,Spiesen-Elversberg,+49682180460679,+491535925135,h.ruf@mail.xyz,,7.1407319,49.3147551
1167,Lewin,Eisele,26.10.2000,Raesfeldstr. 194,25704,Epenw_hrden,+4948324173120,+491538731985,l.eisele@mail.xyz,,-82.48610529999999,38.3807924
1168,Lotta,Hein,18.11.1931,Zlpicher Str. 165,35285,Gemnden,+49645397886095,+491682869482,l.hein@mail.xyz,,-86.8216018,33.5163002
1169,Janin,Schwaiger,20.9.1989,Johanniterstr. 121,94554,Moos,+49993827870564,+491588461806,j.schwaiger@mail.xyz,,13.898368,48.4865682
1170,Leona,Huff,22.5.1928,Gottesweg 1,8312,Lauter,+49377162848953,+491587367583,l.huff@mail.xyz,,INVALID_LOCATION,INVALID_LOCATION
1171,Yannick,Mayer,26.9.1996,Rckertstr. 129,98528,Suhl,+49368193880919,+491533504986,yannick.mayer@mail.xyz,,10.7372183,50.6383545
1172,Sara,Sasse,4.2.1928,Willingrott 195,65558,Isselbach,+49643286745380,+491601907713,sara.sasse@mail.xyz,,7.8908141,50.3890026
1173,Marina,Grossmann,18.7.1993,Horstmarer Landweg 189,92724,Trabitz,+4996448726376,+491711682337,m.grossmann@mail.xyz,,11.8965735,49.8004079
1174,Joshua,Volk,27.3.1965,Skagerrakstr. 179,56283,N_rtershausen,+49260742573038,+491504631099,joshua.volk@mail.xyz,,-95.1015225,44.5493568
1175,Leonardo,Sperling,26.5.1958,Fresnostr. 88,84166,Adlkofen,+49870736030228,+491768892101,leonardo.sperling@mail.xyz,,12.2611624,48.5447792
1176,Ruben,Morales,3.1.1945,Gildenstr. 37,76187,Karlsruhe,+4972154525934,+491783943382,ruben.morales@mail.xyz,,8.336478999999999,49.0388727
1177,Dominic,J_nicke,21.6.1959,Cheruskerstr. 75,52525,Waldfeucht,+49245599095194,+491585889130,dominic.jaenicke@mail.xyz,,5.9883697,51.065988
1178,Louisa,Hinze,15.8.1936,An Lyskirchen 119,6543,Ulzigerode,+4934735341362,+491569927303,l.hinze@mail.xyz,,INVALID_LOCATION,INVALID_LOCATION
1179,Waltraut,Gaul,10.7.1999,Birkenweg 71,49635,Badbergen,+49543369427508,+491666394925,w.gaul@mail.xyz,,7.867405,52.6044754
1180,Jacqueline,Brger,18.4.1955,Von-der-Tinnen-Str. 172,65553,Limburg an der Lahn,+49643111800287,+491701779806,j.buerger@mail.xyz,,8.085769299999999,50.4114837
1181,Claas,Karrer,13.8.1983,F_rsterstr. 190a,68199,Mannheim,+4962197167737,+491775494858,c.karrer@mail.xyz,,8.5064508,49.5017978
1182,Lucia,Klinger,8.5.1962,Buldernweg 16,95199,Thierstein,+4992354591774,+491589655607,lucia.klinger@mail.xyz,,12.1012259,50.107239
1183,Tomas,Peschke,19.6.1983,Max-Winkelmann-Str. 18,55758,Mackenrodt,+49678556774540,+491642047744,tomas.peschke@mail.xyz,,7.2554466,49.7251413
1184,Gerda,Neuhaus,24.3.1940,Havichhorster Mhle 182,10585,Berlin,+493018522063,+491516942852,g.neuhaus@mail.xyz,,13.3053053,52.5151079
1185,Wilhelm,Warner,1.12.1940,Gremmendorfer Weg 180,27412,Blstedt,+49428346598622,+491654402333,wilhelm.warner@mail.xyz,,-79.80866209999999,36.0680163
1186,Hannelore,Day,16.2.1933,Enschedeweg 93,54314,Baldringen,+49658757281025,+491574523792,hannelore.day@mail.xyz,,6.6841886,49.6130387
1187,Marina,Janzen,7.11.1956,Parkallee 135,23860,Gro Schenkenberg,+49453958127884,+491545168712,m.janzen@mail.xyz,,-77.2060241,37.27142389999999
1188,Sophia,Reuss,25.6.1959,An den Mhlen 153,23744,Sch_nwalde am Bungsberg,+49452825720650,+491792750869,s.reuss@mail.xyz,,INVALID_LOCATION,INVALID_LOCATION
1189,Lorenz,Greene,24.4.1951,Bohlweg 23,67821,Oberndorf,+49636280233199,+491697599542,l.greene@mail.xyz,,7.8002091,49.6961662
1190,Jennifer,Harder,7.1.1958,Kirchstr. 110,56459,Bellingen,+49266329908250,+491536625510,jennifer.harder@mail.xyz,,7.939313899999998,50.6009221
1191,Ole,Dehmel,8.2.1957,Mnsterstr. 95,32839,Steinheim,+49523375137874,+491669285088,ole.dehmel@mail.xyz,,9.0863893,51.8697655
1192,Maximilian,Gall,19.1.1937,Sternstr. 124,90547,Stein,+4991146119935,+491796393804,maximilian.gall@mail.xyz,,10.9548796,49.44131160000001
1193,Mattis,Horst,20.5.1985,Gottesweg 1,94253,Bischofsmais,+49992067757478,+491729706090,mattis.horst@mail.xyz,,13.0816608,48.918162
1194,Bennet,Kempf,14.8.1994,Fresnostr. 186,93495,Weiding,+49997761912998,+491657524083,b.kempf@mail.xyz,,12.763785,49.2617811
1195,Leandra,Mangold,2.6.1923,Schtzenstr. 11,14974,Gro Schulzendorf,+49337859042479,+491766960429,leandra.mangold@mail.xyz,,INVALID_LOCATION,INVALID_LOCATION
1196,Melvin,Schindler,20.4.1986,Lammerbach 152,47533,Kleve,+49282186810640,+491606148274,m.schindler@mail.xyz,,6.12954,51.78672599999999
1197,Christof,Both,23.9.1964,Nienkamp 95,29549,Bad Bevensen,+4958212675444,+491686004075,christof.both@mail.xyz,,10.5784051,53.0789507
1198,Meik,Kast,6.10.1928,W_rthstr. 88,66903,Dittweiler,+49637382147166,+491568946753,meik.kast@mail.xyz,,7.3361433,49.4281951
1199,Jasper,Knoll,13.5.1993,Goldregenweg 32,91171,Greding,+49846357813154,+491598558164,jasper.knoll@mail.xyz,,11.3565128,49.0454581
1200,Anabel,Fletcher,25.10.1952,Kempener Str. 152,56814,Greimersburg,+4926717877541,+491539485830,anabel.fletcher@mail.xyz,,7.139850699999999,50.1852508
1201,Bj_rn,Junker,17.10.1994,Zum Burgschemm 156,38112,Braunschweig,+4953152571991,+491517965128,bjoern.junker@mail.xyz,,10.4762485,52.3073694
1202,Emelie,Bastian,16.12.1934,Studtstr. 66,99310,Ettischleben,+49362998477383,+491633078390,e.bastian@mail.xyz,,INVALID_LOCATION,INVALID_LOCATION
1203,Ann,Eder,15.9.1939,Scheibenstr. 76,28355,Bremen,+4942148552073,+491741300461,a.eder@mail.xyz,,8.9354031,53.0903178
1204,Luka,Schneider,18.9.1952,Goebenstr. 174,74226,Nordheim,+49713383032947,+491603587314,l.schneider@mail.xyz,,9.1316267,49.10799489999999
1205,Maurice,Teichert,26.6.1934,Ostlandstr. 128,6484,Quedlinburg,+49394685412035,+491592244985,maurice.teichert@mail.xyz,,11.0879906,51.7461467
1206,Detlef,Wolter,3.9.1920,Mersmannsstiege 113,86920,Denklingen,+49824379550937,+491733504945,detlef.wolter@mail.xyz,,10.8495941,47.9140258
1207,Anneliese,Fields,3.2.1936,Gescherweg 39,25486,Alveslohe,+49419336539937,+491724693331,a.fields@mail.xyz,,9.9147496,53.7897799
1208,Celine,Patzelt,1.10.1923,Am Bltenhain 153,82266,Inning am Ammersee,+49814377537520,+491526274528,celine.patzelt@mail.xyz,,11.1523297,48.0762549
1209,Antonia,Raab,3.3.1978,Mnzstr. 8,21756,Osten,+49477132928356,+491608985021,antonia.raab@mail.xyz,,9.1891916,53.6963831
1210,Emely,Frick,16.6.1937,Willingrott 118,79410,Badenweiler,+49763242407677,+491734805725,emely.frick@mail.xyz,,7.6721201,47.801619
1211,Bennett,Pfeilmacher,7.3.1933,Goebenstr. 135,25557,Bornholt,+49487279636153,+491721455799,bennett.pfeilmacher@mail.xyz,,9.3347882,54.1002303
1212,Lothar,George,21.4.1990,Rincklakeweg 43,66450,Bexbach,+49682670874411,+491609757764,l.george@mail.xyz,,7.255374499999999,49.35602249999999
1213,Anika,Tolksdorf,24.3.1954,Dingb_ngerweg 103,86922,Eresing,+49819377106731,+491669838863,a.tolksdorf@mail.xyz,,11.0267,48.0936898
1214,Leandra,Thiemann,12.12.1955,Im Stemmen 7,87769,Oberrieden,+498265907606,+491633849822,l.thiemann@mail.xyz,,10.4274823,48.0887116
1215,Sebastian,Stadler,7.2.1958,Heisstr. 85,95466,Weidenberg,+49927860262805,+491574616985,sebastian.stadler@mail.xyz,,11.7228842,49.9413153
1216,Julius,Horn,1.6.1945,Erpeler Str. 139,27632,Cappel,+49474182476512,+491706060865,julius.horn@mail.xyz,,INVALID_LOCATION,INVALID_LOCATION
1217,Sabine,Marquart,26.9.1942,Meckmannweg 148,42111,Wuppertal,+4920290338941,+491581295573,s.marquart@mail.xyz,,7.1679237,51.2932651
1218,Sonja,Morales,7.3.1980,Schiffahrter Damm 26,55499,Riesweiler,+49676464673182,+491634806716,s.morales@mail.xyz,,7.557088500000001,49.9588672
1219,Andr_,Haak,28.11.1997,Dsseldorfer Str. 155,26655,Westerstede,+49448893173077,+491572218041,a.haak@mail.xyz,,7.926366000000001,53.2550728
1220,Lasse,Chandler,3.8.1954,Dortmunder Str. 183,85116,Egweil,+49842483303301,+491575591634,lasse.chandler@mail.xyz,,11.2317912,48.78573919999999
1221,Ricardo,Matthes,20.7.1941,Bohlweg 95,25554,St_rdorf,+49482362280730,+491626709061,r.matthes@mail.xyz,,INVALID_LOCATION,INVALID_LOCATION
1222,Karlotta,Popp,22.8.1953,Schtzenstr. 182,56370,Wasenbach,+49643225282658,+491703098847,karlotta.popp@mail.xyz,,7.9669084,50.3186093
1223,Alfred,Teuber,26.5.1972,Goldregenweg 45,6536,Wolfsberg,+49346428573892,+491642900677,a.teuber@mail.xyz,,10.6948302,52.413806
1224,Catrin,B_hmer,2.5.1989,Hirseweg 11,55545,Bad Kreuznach,+4967198129831,+491594366663,c.boehmer@mail.xyz,,7.8585242,49.8478855
1225,Nicolas,Sachse,16.10.1985,An den Mhlen 173,84559,Kraiburg am Inn,+49863851808732,+491555652034,nicolas.sachse@mail.xyz,,12.4313311,48.1847363
1226,Jesse,Kehl,17.12.1943,Wolbecker Str. 114,27386,Kirchwalsede,+49426623248456,+491533477641,j.kehl@mail.xyz,,9.3960429,53.02063589999999
1227,Sven,Rios,2.9.1953,Oscar-Wilde-Str. 80,56348,Dahlheim,+49677139513056,+491556241542,s.rios@mail.xyz,,7.6950515,50.210366
1228,Bruno,Lcke,9.8.1921,Soester Str. 174,54298,Aach,+4965147900150,+491774955743,b.luecke@mail.xyz,,6.5906953,49.7894178
1229,Cedric,Hirte,3.4.1945,Hlsebrockstr. 58,84553,Halsbach,+49862358679840,+491729505187,cedric.hirte@mail.xyz,,12.6760743,48.1251918
1230,Rosa,Schaper,22.6.1926,Goldregenweg 96,31863,Coppenbrgge,+49515615075665,+491606252537,r.schaper@mail.xyz,,INVALID_LOCATION,INVALID_LOCATION
1231,Lya,Sims,13.4.1982,Carossastr. 50,91233,Neunkirchen am Sand,+49912313727526,+491669861057,l.sims@mail.xyz,,11.3201283,49.5228826
1232,Eileen,Adam,10.8.1959,Parkallee 70,45478,Mlheim an der Ruhr,+492085206067,+491671020668,e.adam@mail.xyz,,INVALID_LOCATION,INVALID_LOCATION
1233,Anja,Doppelpunkt,6.3.1987,Offenbergstr. 46,56729,Langscheid,+49265118298470,+491706045447,anja.doppelpunkt@mail.xyz,,7.108491399999999,50.3807795
1234,Jacob,Weichert,1.12.1926,Am Berler Kamp 138,25797,Neuenwisch,+49483939240274,+491512985303,jacob.weichert@mail.xyz,,INVALID_LOCATION,INVALID_LOCATION
1235,Chiara,Schreier,6.4.1977,M_serweg 92,97737,Gemnden am Main,+49935140159991,+491649625009,c.schreier@mail.xyz,,-121.6331637,43.4990707
1236,Caroline,R_der,15.4.1944,Friesenring 100,30989,Gehrden,+49510828186500,+491662666983,caroline.roeder@mail.xyz,,9.601014,52.3113047
1237,Mohammed,Knoll,15.12.1987,Wollinstr. 183,95355,Presseck,+49922269604767,+491606598132,m.knoll@mail.xyz,,11.5344431,50.2408072
1238,Ali,Hanson,7.5.1959,Liboristr. 129,25856,Hattstedt,+49484686132460,+491687032765,a.hanson@mail.xyz,,9.0211873,54.52745359999999
1239,Vincent,Morgan,1.6.1973,Schwalbenweg 193,54516,Wittlich,+49657124039861,+491758851668,v.morgan@mail.xyz,,6.901478699999999,50.13146620000001
1240,Rike,Kammer,16.8.1937,Hofstr. 32,24232,Dobersdorf,+49430376560831,+491767311527,r.kammer@mail.xyz,,10.285408,54.3180151
1241,Falk,Witte,24.4.1991,Nienkamp 14,4567,Kitzscher,+49343390741536,+491568128973,f.witte@mail.xyz,,INVALID_LOCATION,INVALID_LOCATION
1242,Oscar,Kennedy,5.5.1992,Rektoratsweg 125,23845,Grabau,+49453170400124,+491708944913,o.kennedy@mail.xyz,,10.27773,53.80287999999999
1243,Tabea,Helm,10.12.1931,Desbergweg 144,56322,Spay,+49262895545863,+491537203936,tabea.helm@mail.xyz,,7.64758,50.2599509
1244,Bj_rn,Taube,9.4.1944,Augustastr. 66,92283,Lauterhofen,+49918631412580,+491714533763,b.taube@mail.xyz,,11.6059192,49.368897
1245,Kristin,Braun,12.4.1941,Gildenstr. 6,96050,Bamberg,+4995118266439,+491582429131,k.braun@mail.xyz,,10.9244,49.8791421
1246,Olivia,Oberle,25.3.1955,Wollinstr. 1,74544,Michelbach an der Bilz,+49791608046,+491583750631,olivia.oberle@mail.xyz,,9.764223399999999,49.0693651
1247,Mark,Vater,28.11.1952,P_tterhoek 163,50672,K_ln,+4922162301084,+491566742782,mark.vater@mail.xyz,,-93.0676373,42.42172009999999
1248,Anette,Ihle,14.3.1937,Erpeler Str. 138,51373,Leverkusen,+4921483746129,+491713002338,anette.ihle@mail.xyz,,6.986211300000001,51.02838759999999
1249,Claus,Benz,20.7.1982,Dahlweg 135,84098,Hohenthann,+49878471690217,+491731115170,claus.benz@mail.xyz,,12.0929077,48.6595077
1250,Leah,Knzel,28.12.1981,Weienburgstr. 150,56291,Niedert,+49674753870832,+491575837640,leah.kuenzel@mail.xyz,,7.5432001,50.125555
1251,Brigitte,Moll,19.10.1993,Salzmannstr. 14,67378,Zeiskam,+4963474024333,+491508774130,b.moll@mail.xyz,,8.2504751,49.23335429999999
1252,Birgit,Hoffmann,23.8.1948,Hahnenstr. 110,54439,Fisch,+49658160651509,+491707761052,birgit.hoffmann@mail.xyz,,6.4903292,49.61799999999999
